Peak-to-Peak Amplitude,RMS
0.095947266,0.010607824
0.09927368,0.011499385
0.0927124,0.011370252
0.10983276,0.01147938
0.0970459,0.011405411
0.09414673,0.011414455
0.10626221,0.011371326
0.11584473,0.011354079
0.09820557,0.010494842
0.09185791,0.011382298
0.09988403,0.011418516
0.09454346,0.011373678
0.11642456,0.01143156
0.106170654,0.011404129
0.09701538,0.011405284
0.10064697,0.010633592
0.09939575,0.010667377
0.09274292,0.01138276
0.0927124,0.010683213
0.09320068,0.011401695
0.1184082,0.01139654
0.10803223,0.01069657
0.09539795,0.011405462
0.09112549,0.01042647
0.09210205,0.011377468
0.10284424,0.010699364
0.10159302,0.011450094
0.0932312,0.011344739
0.08703613,0.011375669
0.09841919,0.01138994
0.10253906,0.011383679
0.10467529,0.010823808
0.097961426,0.011368154
0.12988281,0.010682656
0.09567261,0.011363987
0.111694336,0.010840812
0.10620117,0.01148012
0.1270752,0.011415557
0.10394287,0.0115058
0.216156,0.010892311
0.09963989,0.010741072
0.09060669,0.011340364
0.104522705,0.010808693
0.08947754,0.011391411
0.09902954,0.011418897
0.095214844,0.010841645
0.11633301,0.01078742
0.10787964,0.010786977
0.103271484,0.010751447
0.13717651,0.010665183
0.100494385,0.011403086
0.104400635,0.010673508
0.09750366,0.0106518855
0.124572754,0.010972857
0.13146973,0.010958197
0.09994507,0.011443894
0.13937378,0.01125431
0.15533447,0.011416451
0.11437988,0.010808967
0.0953064,0.011382438
0.0859375,0.011303284
0.10702515,0.011363364
0.09875488,0.011459567
0.10473633,0.010705563
0.093933105,0.0107787745
0.1003418,0.010706526
0.09863281,0.0114954915
0.12286377,0.01095998
0.10531616,0.010635373
0.097351074,0.011416049
0.109375,0.010599333
0.097229004,0.011295261
0.110687256,0.010819267
0.09475708,0.010778472
0.10647583,0.011336244
0.13296509,0.010685664
0.116882324,0.01095148
0.09313965,0.011419266
0.096832275,0.011406111
0.10180664,0.010719504
0.09338379,0.011414935
0.09851074,0.011411036
0.10513306,0.010689661
0.11645508,0.010810456
0.23016357,0.011437497
0.09838867,0.010707189
0.09237671,0.011295533
0.10089111,0.0107618375
0.100982666,0.010689053
0.103027344,0.011467757
0.099243164,0.011417022
0.10235596,0.010685214
0.11834717,0.0108842105
0.093444824,0.01138593
0.095214844,0.0113689285
0.12142944,0.010824752
0.1194458,0.011421843
0.09970093,0.010764458
0.11367798,0.010734817
0.106048584,0.01139606
0.11651611,0.010972626
0.10171509,0.011467098
0.0987854,0.010746787
0.09454346,0.010699911
0.12289429,0.011305929
0.09765625,0.011418955
0.12197876,0.010784944
0.09970093,0.010756145
0.0960083,0.011357011
0.10702515,0.011438143
0.09500122,0.010660857
0.14624023,0.011484837
0.09954834,0.010621953
0.11798096,0.010956627
0.10598755,0.010750104
0.10321045,0.010684474
0.099853516,0.010645645
0.10360718,0.0113943275
0.093811035,0.011379273
0.08911133,0.010747444
0.10247803,0.010687146
0.11254883,0.010966389
0.09262085,0.011379678
0.12606812,0.011014931
0.10305786,0.010878172
0.10122681,0.0113723595
0.13690186,0.011045946
0.103271484,0.010707841
0.10708618,0.011349732
0.09240723,0.011385686
0.10430908,0.010545262
0.1053772,0.010731955
0.098602295,0.011318676
0.09197998,0.011422433
0.1295166,0.010809932
0.10021973,0.010682902
0.09854126,0.010701434
0.11203003,0.0113228625
0.1088562,0.010759734
0.095458984,0.011339873
0.10467529,0.011374035
0.09164429,0.011347976
0.12734985,0.011071962
0.1434021,0.011060662
0.1038208,0.010775348
0.09353638,0.011349438
0.12213135,0.010941868
0.09542847,0.010668793
0.10458374,0.011280591
0.09512329,0.011384135
0.095825195,0.011444137
0.09841919,0.010732831
0.10043335,0.0106978575
0.09640503,0.011433782
0.096710205,0.011356942
0.101257324,0.0106821405
0.10424805,0.010831028
0.09170532,0.010740295
0.100372314,0.010747934
0.1430664,0.011155136
0.10824585,0.011432004
0.09838867,0.010681051
0.122802734,0.010916
0.09701538,0.01133877
0.094329834,0.011431479
0.1060791,0.010826348
0.09793091,0.011399911
0.09378052,0.011409845
0.10083008,0.011326283
0.10647583,0.0113202995
0.09484863,0.011344876
0.1053772,0.010729874
0.10192871,0.011427412
0.081451416,0.0105095925
0.102508545,0.011458063
0.12020874,0.011329867
0.10461426,0.0108254785
0.14553833,0.010836186
0.093688965,0.0113875605
0.096710205,0.0113296155
0.14181519,0.010897719
0.09411621,0.011401578
0.10031128,0.010710749
0.09701538,0.010747627
0.09609985,0.011370695
0.10003662,0.010674366
0.09649658,0.011460733
0.09164429,0.011435841
0.10525513,0.011361386
0.09609985,0.011373807
0.09225464,0.010701783
0.094573975,0.010629319
0.13122559,0.011022734
0.09512329,0.011281938
0.09893799,0.011343786
0.09237671,0.0104930755
0.10040283,0.011485831
0.09503174,0.010501267
0.104644775,0.010711066
0.08639526,0.01086408
0.11248779,0.010715373
0.09112549,0.011420877
0.0965271,0.011436926
0.100128174,0.010641356
0.09890747,0.011389669
0.09954834,0.010758343
0.12069702,0.0110725155
0.1038208,0.010719054
0.10461426,0.010687794
0.09609985,0.011408418
0.09475708,0.01145056
0.09915161,0.011506111
0.095184326,0.010693913
0.10229492,0.011400649
0.13604736,0.011230599
0.09933472,0.011381217
0.09613037,0.011312662
0.2687683,0.011270496
0.10028076,0.011470705
0.095336914,0.011473759
0.097595215,0.011380508
0.09802246,0.011369995
0.09976196,0.01140132
0.13110352,0.010821021
0.096191406,0.011375275
0.110198975,0.010702725
0.09970093,0.01063998
0.1053772,0.011387655
0.097839355,0.011341412
0.092041016,0.011477397
0.13674927,0.011184955
0.09970093,0.011373552
0.09979248,0.011294089
0.1111145,0.010682012
0.0932312,0.011346526
0.10461426,0.010828034
0.09542847,0.011300586
0.08908081,0.0105467
0.09326172,0.011393706
0.1581726,0.011338413
0.09591675,0.011435534
0.09484863,0.011401965
0.10040283,0.011445024
0.10903931,0.010698233
0.10235596,0.010767868
0.098602295,0.010688533
0.102508545,0.01140221
0.104644775,0.010796958
0.106903076,0.010722333
0.090148926,0.01132751
0.09555054,0.010609233
0.10479736,0.0106885815
0.10064697,0.011480564
0.096954346,0.0105750365
0.13366699,0.010744867
0.12423706,0.011048309
0.106536865,0.011503138
0.096710205,0.011403398
0.12402344,0.010627101
0.090423584,0.01140083
0.12667847,0.011021864
0.090545654,0.01060187
0.096343994,0.0114474725
0.095062256,0.011369293
0.08343506,0.010528236
0.09411621,0.010715832
0.11001587,0.010814656
0.1227417,0.01095502
0.09701538,0.011391577
0.098358154,0.011411979
0.09564209,0.010650937
0.098724365,0.011313555
0.09609985,0.011484765
0.13464355,0.01117823
0.3597107,0.011308481
0.16625977,0.011372491
0.08459473,0.011432195
0.09613037,0.0107598305
0.1159668,0.011423767
0.10220337,0.011463339
0.10803223,0.010793121
0.09329224,0.010695331
0.09854126,0.010687633
0.09320068,0.0114776725
0.12628174,0.011379902
0.099487305,0.010736955
0.09741211,0.011393945
0.10644531,0.01145246
0.09030151,0.010525999
0.115356445,0.011480975
0.12271118,0.010872255
0.13562012,0.010933396
0.1015625,0.010670842
0.09512329,0.011477826
0.09814453,0.011409744
0.09286499,0.01141894
0.09265137,0.0114233475
0.093566895,0.0106771765
0.12594604,0.0114237545
0.13537598,0.011299709
0.10360718,0.010691265
0.14505005,0.010718139
0.08496094,0.010535792
0.103637695,0.011389308
0.104644775,0.011409236
0.100860596,0.011346821
0.10290527,0.011293914
0.113861084,0.011335199
0.09246826,0.010602534
0.09512329,0.011429623
0.11450195,0.010871155
0.118133545,0.010727684
0.09072876,0.0106378645
0.14657593,0.010635008
0.109954834,0.01084378
0.09375,0.01143154
0.10498047,0.010762472
0.1375122,0.011081253
0.1020813,0.010688556
0.11062622,0.01143135
0.12362671,0.010892671
0.0871582,0.0106673995
0.16677856,0.010622609
0.114990234,0.010742288
0.13375854,0.01080841
0.0921936,0.011505158
0.094177246,0.011371369
0.0982666,0.011421356
0.100372314,0.011438714
0.09329224,0.011345138
0.09967041,0.01069538
0.09463501,0.010687917
0.101867676,0.011356141
0.10018921,0.011358252
0.10168457,0.011471788
0.1210022,0.0106309755
0.09371948,0.01148265
0.088653564,0.011333892
0.1413269,0.011050938
0.09188843,0.011389129
0.09246826,0.011419959
0.10290527,0.0113465525
0.08917236,0.011362786
0.10708618,0.0107904915
0.09844971,0.011475852
0.12765503,0.0114593115
0.09631348,0.011340683
0.09094238,0.011358475
0.1015625,0.01069864
0.09725952,0.0114093395
0.08932495,0.011355202
0.11657715,0.010751128
0.098236084,0.010772166
0.10064697,0.010670592
0.09124756,0.010671549
0.109680176,0.010834713
0.1121521,0.0108323805
0.10183716,0.010796162
0.116119385,0.010876742
0.10519409,0.010812647
0.096191406,0.011354416
0.11114502,0.010820382
0.09713745,0.010644358
0.095336914,0.010665483
0.103149414,0.01141516
0.12237549,0.011060477
0.10083008,0.011333157
0.12966919,0.010883345
0.12307739,0.011369642
0.13095093,0.010834408
0.101989746,0.011317115
0.099090576,0.011346609
0.12756348,0.011117459
0.09664917,0.011303488
0.10241699,0.011378472
0.14550781,0.011454604
0.096221924,0.010484499
0.09408569,0.011397377
0.093048096,0.011429307
0.09616089,0.010693496
0.12060547,0.010656237
0.09173584,0.011245247
0.09640503,0.010615937
0.12527466,0.010953817
0.124938965,0.010800749
0.09945679,0.011378525
0.096221924,0.011291451
0.12890625,0.011129533
0.12634277,0.011091944
0.09838867,0.011317348
0.117004395,0.010994334
0.10147095,0.011379989
0.100860596,0.010748628
0.10827637,0.0107408445
0.10211182,0.0106736785
0.11166382,0.010808643
0.097473145,0.011347211
0.108062744,0.010702006
0.12094116,0.011386773
0.09628296,0.011283062
0.09429932,0.0113964975
0.13952637,0.011373033
0.1027832,0.010668841
0.096069336,0.0107514905
0.0914917,0.010658936
0.24319458,0.010756034
0.09265137,0.01133023
0.10650635,0.011374232
0.09567261,0.011354078
0.11981201,0.01085119
0.08868408,0.010743802
0.10192871,0.011382867
0.094055176,0.011353005
0.101135254,0.010672779
0.088775635,0.0113502
0.09527588,0.0113757225
0.096832275,0.0106342975
0.097229004,0.010669479
0.13000488,0.010942704
0.094696045,0.011422179
0.10873413,0.011357414
0.098846436,0.011375552
0.124420166,0.011447893
0.13027954,0.010949613
0.09832764,0.010651362
0.09841919,0.011456292
0.13378906,0.010660004
0.105529785,0.010688365
0.10519409,0.011382039
0.097351074,0.010735231
0.10821533,0.011364855
0.12057495,0.011385369
0.09512329,0.011439053
0.09844971,0.011392758
0.09579468,0.011434915
0.10144043,0.011369897
0.13638306,0.011040097
0.1427002,0.0107731065
0.10543823,0.010592613
0.12084961,0.010721391
0.10333252,0.010687349
0.09387207,0.011455997
0.1060791,0.011359437
0.1081543,0.01068546
0.099121094,0.011363257
0.09274292,0.010654582
0.09841919,0.011343746
0.12756348,0.010889525
0.09396362,0.010715393
0.1065979,0.011429257
0.10934448,0.0106828865
0.093811035,0.0113629475
0.10946655,0.011309825
0.0987854,0.011410405
0.0960083,0.010614096
0.10757446,0.0113696875
0.11428833,0.01108153
0.099853516,0.011424453
0.104766846,0.011461103
0.12271118,0.010966071
0.10345459,0.01136884
0.09146118,0.010603598
0.11819458,0.010933757
0.104034424,0.011298094
0.09732056,0.011443237
0.094055176,0.011299477
0.10473633,0.010908969
0.11300659,0.011422293
0.09698486,0.0113462
0.08312988,0.011420667
0.10079956,0.011364258
0.09933472,0.011363255
0.1274414,0.011053241
0.118133545,0.010838935
0.112213135,0.01099387
0.09082031,0.011341881
0.11212158,0.010940572
0.10461426,0.011411502
0.091308594,0.010549432
0.10116577,0.011405066
0.091430664,0.011345621
0.10031128,0.011376414
0.092681885,0.010598437
0.114227295,0.010645971
0.1166687,0.010791317
0.13009644,0.010873705
0.11291504,0.010593748
0.24261475,0.011423823
0.09136963,0.011399466
0.09692383,0.011413841
0.117614746,0.010981639
0.1104126,0.010861839
0.10446167,0.011417892
0.095581055,0.011436399
0.09439087,0.011398511
0.110687256,0.011451227
0.100860596,0.010546243
0.086761475,0.01046316
0.10281372,0.010762285
0.14007568,0.0113723455
0.10525513,0.0107468795
0.10232544,0.01087194
0.09387207,0.011296243
0.097839355,0.010715943
0.09927368,0.011333574
0.09399414,0.011227772
0.12594604,0.010931397
0.0920105,0.011363572
0.09674072,0.010710397
0.09710693,0.0113808485
0.09442139,0.0106318835
0.099975586,0.010677225
0.1234436,0.010905797
0.09713745,0.0106598465
0.09542847,0.01140061
0.10531616,0.010563782
0.09484863,0.011324236
0.1031189,0.011325446
0.10076904,0.011360925
0.09609985,0.011359799
0.087677,0.01057752
0.09753418,0.010582628
0.09906006,0.010593298
0.09762573,0.010658054
0.08746338,0.011351681
0.11050415,0.010844795
0.09396362,0.010731343
0.093322754,0.01145167
0.093933105,0.011319181
0.09320068,0.011215388
0.10107422,0.010748251
0.0993042,0.01072694
0.096954346,0.011389538
0.110198975,0.010689365
0.12188721,0.010894547
0.09411621,0.0113731185
0.10699463,0.011422773
0.09921265,0.011394665
0.099243164,0.010679962
0.08938599,0.010671937
0.09539795,0.010841175
0.097351074,0.010709214
0.099975586,0.011383294
0.086364746,0.010487528
0.09414673,0.010709976
0.0965271,0.010752932
0.098602295,0.011350986
0.09320068,0.011434656
0.10095215,0.01066765
0.0942688,0.011365803
0.10247803,0.011260163
0.13061523,0.011007288
0.10177612,0.010682346
0.09991455,0.01138939
0.09399414,0.011367956
0.13778687,0.011208502
0.10787964,0.011425658
0.099487305,0.010713891
0.08908081,0.010500325
0.09661865,0.010691665
0.09564209,0.0114253415
0.085632324,0.010560085
0.11141968,0.0106505575
0.123565674,0.010880554
0.100128174,0.011351955
0.14978027,0.011162451
0.10845947,0.010634617
0.10046387,0.011434133
0.10079956,0.011313856
0.11340332,0.01097573
0.09109497,0.010556141
0.12213135,0.010962255
0.08666992,0.011414888
0.09213257,0.010691175
0.110961914,0.011341067
0.09274292,0.010732254
0.09725952,0.011455833
0.096832275,0.011332656
0.09561157,0.011325001
0.09869385,0.011448
0.093933105,0.011419221
0.10095215,0.011343863
0.09597778,0.010729444
0.1822815,0.01138023
0.10769653,0.010799902
0.13015747,0.011006508
0.09753418,0.011370033
0.10003662,0.0105972085
0.10839844,0.0106592765
0.10498047,0.01071276
0.1293335,0.011227572
0.11260986,0.0107565
0.09967041,0.01076717
0.08996582,0.010668404
0.115722656,0.010790492
0.11911011,0.010570016
0.13552856,0.011113863
0.097717285,0.011400085
0.10446167,0.011479434
0.09024048,0.011286011
0.09851074,0.01134608
0.0947876,0.011349627
0.1272583,0.011355459
0.10101318,0.011466253
0.14678955,0.011153658
0.09832764,0.01141185
0.13772583,0.011046536
0.13760376,0.011197791
0.10183716,0.011491029
0.0970459,0.010721859
0.08981323,0.011393461
0.10040283,0.01133307
0.09674072,0.0107067935
0.102142334,0.011420218
0.10003662,0.011418625
0.09939575,0.010689145
0.103149414,0.010766722
0.098083496,0.011436436
0.09603882,0.010609983
0.088653564,0.011333718
0.09899902,0.011444962
0.095336914,0.010714608
0.0947876,0.011338659
0.12258911,0.010972188
0.09011841,0.011367625
0.118499756,0.010871358
0.1065979,0.0107803885
0.094818115,0.010679801
0.102264404,0.010515735
0.09780884,0.011421382
0.09591675,0.010678177
0.108062744,0.010709242
0.10092163,0.011464533
0.090423584,0.010674404
0.10916138,0.010717419
0.09359741,0.011352111
0.10079956,0.010731233
0.100250244,0.010669725
0.13858032,0.010893075
0.10064697,0.010503366
0.09719849,0.011429588
0.09573364,0.010717334
0.10443115,0.0113631645
0.094177246,0.011392143
0.10244751,0.0114298435
0.10348511,0.011265805
0.09466553,0.010711684
0.11697388,0.010652421
0.09686279,0.011329315
0.10525513,0.010827483
0.09365845,0.011478382
0.098236084,0.010689355
0.09472656,0.010511337
0.15179443,0.011035355
0.11376953,0.010753911
0.100738525,0.011457621
0.0982666,0.01068055
0.09790039,0.011445824
0.095458984,0.010579329
0.09677124,0.011375852
0.10726929,0.010667582
0.103393555,0.011331794
0.13146973,0.011079286
0.09390259,0.011409371
0.10272217,0.011384353
0.106781006,0.010665208
0.10159302,0.011410836
0.13989258,0.011239698
0.09689331,0.011339756
0.10580444,0.011409774
0.13345337,0.010984913
0.10745239,0.010683314
0.0932312,0.011365597
0.1010437,0.0106927175
0.11401367,0.010851612
0.10241699,0.011391919
0.10021973,0.01073532
0.12338257,0.011116858
0.09802246,0.01070026
0.11627197,0.011330394
0.10620117,0.010803488
0.13632202,0.011105589
0.13143921,0.01113745
0.11187744,0.010803236
0.099731445,0.010693491
0.09033203,0.011390797
0.09918213,0.011498644
0.1026001,0.01140133
0.09613037,0.011289289
0.100738525,0.010556992
0.09677124,0.011408442
0.10473633,0.011473315
0.15844727,0.010531007
0.11001587,0.011498908
0.094696045,0.0113518555
0.09945679,0.011374831
0.09503174,0.010676033
0.09680176,0.0113571575
0.0942688,0.011297307
0.11199951,0.011465674
0.097595215,0.011393833
0.10726929,0.0113863945
0.10021973,0.011405111
0.1027832,0.010734543
0.116241455,0.011482981
0.092315674,0.011363564
0.096954346,0.011412497
0.090148926,0.0113635175
0.109313965,0.010639427
0.17877197,0.0114392
0.097961426,0.011408432
0.095581055,0.011390693
0.09933472,0.010741257
0.107543945,0.010605826
0.13024902,0.011381867
0.10256958,0.010606808
0.09744263,0.011424
0.096221924,0.010730672
0.108062744,0.01072436
0.095825195,0.011469801
0.09298706,0.011282968
0.10870361,0.010669472
0.13061523,0.011038199
0.10708618,0.010726895
0.121154785,0.011000616
0.100128174,0.011409435
0.1043396,0.010720642
0.10845947,0.01060527
0.13638306,0.01095304
0.13302612,0.011256211
0.09555054,0.010743743
0.36315918,0.011208657
0.09945679,0.011469969
0.21008301,0.010692015
0.09390259,0.011434743
0.10827637,0.010719622
0.08920288,0.010750752
0.123291016,0.011373307
0.13583374,0.0111527275
0.1005249,0.010668263
0.10070801,0.011378981
0.09967041,0.011418533
0.14297485,0.0109015545
0.099090576,0.01142193
0.13058472,0.010595923
0.11721802,0.011336024
0.10714722,0.011419047
0.0954895,0.011350708
0.09152222,0.011283307
0.13305664,0.0107011385
0.11022949,0.010566481
0.097473145,0.0113052875
0.12704468,0.011060086
0.10290527,0.010673108
0.10055542,0.011402156
0.10223389,0.011382189
0.09567261,0.010716343
0.096191406,0.011405271
0.097595215,0.010756704
0.10821533,0.010797676
0.0927124,0.010673106
0.09475708,0.011427568
0.091918945,0.010517042
0.10067749,0.010669824
0.10028076,0.011329453
0.09265137,0.011430433
0.104522705,0.010717494
0.09680176,0.011472074
0.08862305,0.01075027
0.09484863,0.011358352
0.095214844,0.010638143
0.09970093,0.010699163
0.13116455,0.011416468
0.100860596,0.011375249
0.096710205,0.011486183
0.12564087,0.011041551
0.10235596,0.010626074
0.11199951,0.010807444
0.09552002,0.011382336
0.09603882,0.011200915
0.095825195,0.010924825
0.10321045,0.0111454055
0.10345459,0.01085693
0.099731445,0.0110713625
0.10644531,0.011216914
0.10308838,0.011228513
0.098846436,0.011059768
0.09762573,0.010924069
0.106903076,0.01107912
0.11010742,0.010961261
0.09677124,0.011007698
0.09640503,0.010951411
0.11343384,0.011008934
0.09472656,0.010916212
0.114746094,0.0110504925
0.106170654,0.011215541
0.109954834,0.011264349
0.09927368,0.011135249
0.10409546,0.01093718
0.104034424,0.011142047
0.11154175,0.011029864
0.10192871,0.010853433
0.09140015,0.0109754745
0.10656738,0.011096865
0.10272217,0.011152479
0.102874756,0.011020492
0.10864258,0.01100201
0.107055664,0.011047553
0.11087036,0.011003174
0.11276245,0.01101838
0.10083008,0.010983612
0.105407715,0.011188259
0.09713745,0.011122865
0.10580444,0.010900474
0.12011719,0.011245198
0.12765503,0.0109814275
0.10290527,0.011232502
0.101989746,0.011027351
0.10626221,0.010982664
0.10870361,0.0111516705
0.11810303,0.011036601
0.10580444,0.011258734
0.10354614,0.011221592
0.108062744,0.011220823
0.1015625,0.011092303
0.099609375,0.010961429
0.10101318,0.011106135
0.10903931,0.011108618
0.10852051,0.0110165635
0.09313965,0.010921425
0.10394287,0.011152108
0.10296631,0.010985708
0.11538696,0.010927742
0.09927368,0.011107918
0.10021973,0.010966646
0.11651611,0.010907169
0.108673096,0.011065544
0.09988403,0.011070191
0.10470581,0.011422683
0.11456299,0.010974379
0.12136841,0.011081664
0.10726929,0.011210832
0.2059021,0.010953442
0.097595215,0.0110808145
0.097961426,0.01096653
0.10891724,0.011072631
0.10720825,0.011131195
0.108306885,0.0110241
0.113464355,0.011184141
0.11016846,0.01104191
0.11627197,0.010962668
0.10006714,0.011139628
0.10559082,0.011168087
0.10946655,0.011159087
0.1003418,0.011151879
0.11062622,0.010904784
0.0982666,0.011086117
0.111816406,0.011210163
0.11468506,0.011086989
0.102630615,0.010932181
0.099853516,0.011020551
0.12310791,0.01110475
0.10372925,0.011011403
0.10501099,0.011040708
0.11166382,0.011043218
0.10116577,0.010892666
0.109375,0.011024148
0.100616455,0.01110781
0.115234375,0.011050245
0.112091064,0.011182462
0.107421875,0.011169026
0.108947754,0.010936353
0.10714722,0.011092094
0.10986328,0.011142627
0.10983276,0.011112565
0.09875488,0.01092411
0.10296631,0.011149995
0.10128784,0.010931615
0.14303589,0.011053145
0.1078186,0.01127211
0.106048584,0.010938657
0.10324097,0.011041107
0.097839355,0.010948181
0.10632324,0.010992896
0.103271484,0.011055968
0.102142334,0.011296402
0.16268921,0.011004105
0.101867676,0.011008918
0.099609375,0.0111951465
0.14874268,0.011195784
0.110321045,0.011069236
0.10391235,0.011113067
0.10406494,0.010981301
0.1109314,0.011149491
0.10281372,0.011186557
0.11431885,0.011101125
0.16275024,0.010911754
0.10058594,0.010939066
0.098968506,0.01114931
0.10583496,0.011098857
0.100494385,0.011162955
0.10293579,0.011140763
0.103271484,0.011031161
0.122161865,0.010997877
0.10058594,0.011151211
0.09429932,0.011035484
0.09515381,0.01098401
0.114746094,0.011059994
0.1199646,0.010976948
0.10647583,0.010922599
0.10720825,0.0110548055
0.10256958,0.011173093
0.11065674,0.010992625
0.10281372,0.011129144
0.10043335,0.011102594
0.10272217,0.0110857515
0.10824585,0.01126255
0.10534668,0.010969225
0.10296631,0.011063165
0.119781494,0.011222785
0.097961426,0.011100843
0.10076904,0.011060042
0.123535156,0.011119028
0.104034424,0.01122229
0.11373901,0.01101541
0.11804199,0.010979376
0.10153198,0.01106184
0.112976074,0.010977421
0.27798462,0.011263387
0.10626221,0.011028856
0.10284424,0.011015659
0.10928345,0.011043388
0.1217041,0.0111534875
0.10858154,0.010887687
0.108184814,0.01106539
0.16461182,0.010990799
0.10107422,0.011117478
0.101989746,0.011117184
0.11450195,0.010909467
0.18634033,0.01103196
0.1055603,0.011124183
0.12722778,0.010900607
0.10272217,0.011101337
0.2171936,0.011017045
0.10934448,0.010973015
0.09680176,0.011032957
0.10644531,0.01112441
0.108947754,0.011155332
0.10864258,0.01118728
0.107055664,0.011148157
0.10140991,0.011070793
0.108673096,0.0110972235
0.10131836,0.011029918
0.107543945,0.0111713195
0.11050415,0.011256333
0.10131836,0.011095429
0.11199951,0.010986264
0.103271484,0.011038959
0.09942627,0.010897134
0.104644775,0.010987526
0.112579346,0.011072401
0.101501465,0.011316233
0.10290527,0.011234121
0.11380005,0.01095408
0.09890747,0.010976407
0.10574341,0.010994604
0.097839355,0.011108691
0.14328003,0.011128068
0.10934448,0.01099055
0.10321045,0.011059582
0.11074829,0.011097518
0.10317993,0.011230367
0.12023926,0.011060268
0.13772583,0.011031509
0.10723877,0.011182175
0.105407715,0.011096031
0.103393555,0.0111154085
0.11279297,0.011192444
0.10748291,0.010959213
0.115478516,0.011201827
0.095458984,0.011082174
0.10461426,0.010998857
0.10437012,0.010917359
0.10913086,0.011019115
0.10723877,0.011037004
0.10308838,0.010996141
0.10394287,0.011080007
0.11260986,0.01112372
0.125,0.0111520635
0.10470581,0.011158189
0.106048584,0.01107412
0.10983276,0.011114366
0.1116333,0.011039206
0.10079956,0.011092789
0.11819458,0.011041366
0.102874756,0.011096944
0.10461426,0.010935152
0.104003906,0.011150052
0.11608887,0.011113455
0.105773926,0.010943261
0.104644775,0.011031973
0.09851074,0.011048837
0.10961914,0.011017447
0.10095215,0.011205888
0.11138916,0.011079299
0.10153198,0.01108437
0.13568115,0.011132845
0.11251831,0.011156815
0.10028076,0.011011694
0.105651855,0.011175001
0.24258423,0.010903923
0.09817505,0.01102263
0.10235596,0.011058941
0.10345459,0.011236638
0.10070801,0.011049401
0.09902954,0.0109332325
0.10437012,0.010950707
0.10864258,0.011101112
0.10342407,0.010952202
0.10601807,0.01100699
0.1065979,0.011200008
0.10662842,0.011114076
0.10043335,0.011074721
0.104156494,0.011113196
0.103393555,0.011023988
0.104034424,0.011172485
0.109954834,0.010889727
0.0977478,0.0109908795
0.11099243,0.011015826
0.11819458,0.010932831
0.109680176,0.010923769
0.1234436,0.0113377
0.1043396,0.011281228
0.10180664,0.011344136
0.10220337,0.011112104
0.09945679,0.011087987
0.11785889,0.011056116
0.098358154,0.011173523
0.09832764,0.01093629
0.109375,0.011145226
0.10708618,0.011180042
0.11343384,0.0110203335
0.114227295,0.010969822
0.10467529,0.011115819
0.12277222,0.01120638
0.09442139,0.011085573
0.10671997,0.01119245
0.12109375,0.011042457
0.107940674,0.011146936
0.10958862,0.011248667
0.098083496,0.011048287
0.10601807,0.011055213
0.106170654,0.011206911
0.09893799,0.011161724
0.23434448,0.011219559
0.1177063,0.010872103
0.12844849,0.011071184
0.10018921,0.010884428
0.111968994,0.011059029
0.0942688,0.0112216715
0.10409546,0.011018479
0.118011475,0.011110193
0.11276245,0.011088748
0.10128784,0.0110661425
0.105529785,0.011003826
0.10684204,0.010993335
0.09765625,0.011027574
0.10668945,0.011109884
0.10247803,0.011158441
0.09893799,0.010997895
0.11077881,0.011355649
0.11831665,0.011090861
0.11294556,0.011149868
0.101257324,0.011078846
0.107666016,0.010979195
0.11605835,0.011130334
0.10494995,0.010986608
0.15234375,0.011056552
0.103759766,0.011072765
0.10534668,0.011109682
0.10418701,0.01115593
0.10580444,0.011141116
0.09527588,0.01092111
0.10635376,0.011235706
0.105163574,0.0109803695
0.09957886,0.011215524
0.11282349,0.011142772
0.103637695,0.011064585
0.09713745,0.010951154
0.09902954,0.010972724
0.10205078,0.011231465
0.10601807,0.011198009
0.10333252,0.01115343
0.10021973,0.011103743
0.10501099,0.011176276
0.10372925,0.011146128
0.10321045,0.011199132
0.10513306,0.01091291
0.09793091,0.0111256335
0.11135864,0.01125792
0.10598755,0.011183588
0.09988403,0.011216447
0.09887695,0.011207528
0.1043396,0.011029766
0.099487305,0.01106907
0.10180664,0.011020828
0.17242432,0.010941646
0.109436035,0.011137594
0.10971069,0.01127085
0.10443115,0.0111652585
0.120269775,0.010929169
0.1109314,0.011043123
0.1105957,0.011012388
0.104766846,0.011047208
0.105773926,0.011175656
0.09991455,0.011187124
0.09762573,0.010923506
0.1031189,0.011025975
0.11053467,0.01119703
0.103027344,0.011075248
0.10177612,0.011198955
0.101989746,0.011274648
0.11166382,0.011078758
0.10723877,0.011111252
0.112213135,0.0112489285
0.09442139,0.011297222
0.10870361,0.011225129
0.116241455,0.011124913
0.1071167,0.011027987
0.101501465,0.010983907
0.101135254,0.011143178
0.10412598,0.011013707
0.09967041,0.011065885
0.10903931,0.011023293
0.10671997,0.011261861
0.1104126,0.010922666
0.09378052,0.010999914
0.10964966,0.01100862
0.10079956,0.011135083
0.10189819,0.0109600285
0.10345459,0.011117833
0.10437012,0.010940047
0.109558105,0.011219321
0.108428955,0.011062549
0.108184814,0.010862239
0.10531616,0.0111424355
0.11911011,0.011019113
0.10632324,0.010912305
0.1138916,0.011207441
0.10122681,0.01113301
0.10519409,0.011164887
0.1671753,0.010946393
0.10800171,0.0110051455
0.10140991,0.011126492
0.10592651,0.011081947
0.09597778,0.011057712
0.117492676,0.011092795
0.11419678,0.011115075
