Peak-to-Peak Amplitude,RMS
0.120513916,0.01105916
0.09844971,0.011226489
0.10083008,0.011160951
0.111694336,0.011289572
0.09579468,0.011235547
0.098236084,0.011110115
0.10473633,0.011119474
0.089538574,0.011264328
0.1481018,0.011130087
0.11331177,0.011219167
0.109069824,0.012166328
0.09118652,0.011140958
0.11065674,0.011271617
0.10522461,0.011111139
0.09133911,0.0102445185
0.11239624,0.012055444
0.115875244,0.012010558
0.10723877,0.012025685
0.103149414,0.011214208
0.1098938,0.012120771
0.09463501,0.011217913
0.102264404,0.011114465
0.11062622,0.012073633
0.10586548,0.011131722
0.09396362,0.011228319
0.100494385,0.011118077
0.097595215,0.01115903
0.10595703,0.0112018315
0.10491943,0.011127272
0.111816406,0.012186355
0.088378906,0.010227047
0.09466553,0.011099026
0.1156311,0.011963384
0.11361694,0.012148133
0.10064697,0.011074259
0.08352661,0.010230681
0.09564209,0.011115193
0.10708618,0.01215335
0.09719849,0.011103568
0.10296631,0.011140797
0.09503174,0.011226005
0.088897705,0.0102617135
0.09375,0.011006951
0.1010437,0.011139287
0.09429932,0.011202621
0.0869751,0.010253047
0.10461426,0.011097123
0.09347534,0.01111363
0.110809326,0.011314722
0.13098145,0.011828841
0.12619019,0.012172085
0.10290527,0.011183188
0.0821228,0.010234577
0.11013794,0.012085426
0.11538696,0.011988286
0.101867676,0.011161232
0.10723877,0.011115857
0.10461426,0.0120085785
0.09576416,0.011101112
0.093444824,0.011048157
0.09655762,0.011077909
0.106414795,0.011301634
0.10473633,0.011138837
0.10797119,0.011074877
0.116241455,0.011051712
0.10089111,0.011036165
0.099243164,0.011155111
0.10211182,0.011215865
0.09609985,0.0110055
0.096191406,0.011074132
0.11361694,0.012098938
0.11526489,0.012097633
0.08590698,0.01027342
0.08502197,0.010246697
0.10845947,0.012112976
0.15649414,0.0111087365
0.093811035,0.011124414
0.11477661,0.011009777
0.0965271,0.011054734
0.10406494,0.011099513
0.10247803,0.011027546
0.11703491,0.012082771
0.09957886,0.011096134
0.112213135,0.011325987
0.087677,0.010154898
0.11315918,0.012101763
0.08618164,0.010189211
0.11734009,0.012147316
0.09326172,0.011199506
0.10897827,0.01132671
0.08938599,0.011101978
0.11004639,0.011285639
0.101257324,0.011173475
0.09603882,0.011122223
0.103881836,0.011167468
0.095458984,0.011067006
0.11621094,0.011156988
0.12081909,0.011137583
0.1194458,0.01109273
0.10089111,0.0111580705
0.093811035,0.0102615105
0.106933594,0.011231058
0.10708618,0.0111316005
0.088653564,0.010242221
0.10821533,0.011879941
0.10076904,0.0110393725
0.095581055,0.01024947
0.08956909,0.010221952
0.104034424,0.011221895
0.09811401,0.010224089
0.10586548,0.011295348
0.12591553,0.011144336
0.10119629,0.011128207
0.10827637,0.011059678
0.10583496,0.011886326
0.11013794,0.01216429
0.1053772,0.011157332
0.10534668,0.011077541
0.097717285,0.011129235
0.11743164,0.010206975
0.10253906,0.011122141
0.09857178,0.0111783715
0.08505249,0.01023828
0.08609009,0.010232275
0.09786987,0.011166183
0.14050293,0.011107714
0.09851074,0.0102284
0.08001709,0.010149129
0.10858154,0.011187357
0.11306763,0.011901294
0.096343994,0.011132724
0.105895996,0.011103068
0.097229004,0.011202949
0.10140991,0.01110343
0.08898926,0.0102087995
0.09237671,0.011131428
0.10635376,0.011160213
0.09750366,0.011208461
0.08395386,0.01025683
0.09561157,0.011185022
0.09375,0.010255556
0.10836792,0.01207837
0.088897705,0.010228256
0.08743286,0.010256104
0.10498047,0.011040232
0.32260132,0.011132348
0.14324951,0.011058868
0.10592651,0.011110391
0.09161377,0.010241199
0.10220337,0.010988656
0.12680054,0.0112032285
0.11520386,0.011251827
0.11203003,0.011032869
0.10787964,0.01115793
0.10281372,0.011070506
0.118133545,0.011100482
0.104400635,0.011104724
0.10336304,0.011177141
0.099609375,0.011041951
0.09033203,0.011040804
0.10891724,0.0120954
0.11004639,0.011894016
0.09188843,0.010253902
0.123809814,0.011954315
0.09933472,0.011090762
0.1081543,0.012026645
0.10101318,0.0110694375
0.1237793,0.0113419825
0.11065674,0.011150987
0.110961914,0.011069006
0.101257324,0.011119102
0.08358765,0.010142449
0.09765625,0.011158048
0.09527588,0.011115434
0.1288147,0.010245324
0.09762573,0.010260187
0.09976196,0.011092113
0.09616089,0.01117309
0.1144104,0.011070869
0.10586548,0.012056129
0.11315918,0.011900653
0.09136963,0.0102477865
0.113861084,0.012130526
0.09146118,0.011078063
0.10418701,0.011196791
0.11828613,0.011841139
0.09371948,0.011139861
0.09436035,0.011041343
0.109069824,0.011215754
0.09701538,0.010299317
0.09628296,0.011051349
0.104888916,0.011207217
0.101257324,0.012197448
0.11550903,0.011091398
0.1020813,0.011201575
0.11520386,0.011903902
0.09576416,0.011080132
0.10559082,0.011234217
0.102874756,0.011949473
0.11651611,0.012225614
0.1065979,0.011993269
0.08526611,0.010176102
0.098358154,0.011006026
0.09793091,0.0110994065
0.10372925,0.011154072
0.10348511,0.012077817
0.09515381,0.011258355
0.17279053,0.011280953
0.09857178,0.011132732
0.115875244,0.011318835
0.10543823,0.011174007
0.11013794,0.011299149
0.10180664,0.0111309085
0.106933594,0.011116326
0.13131714,0.0110342
0.11383057,0.012058878
0.09170532,0.011159802
0.111450195,0.01122312
0.1081543,0.012030473
0.092041016,0.010233044
0.111694336,0.01190247
0.096069336,0.010252016
0.113586426,0.011158585
0.09378052,0.01113108
0.10159302,0.010261721
0.11187744,0.011276755
0.11517334,0.01117065
0.09613037,0.011134843
0.09713745,0.011163551
0.08325195,0.010263686
0.10610962,0.011104262
0.10372925,0.011115608
0.091156006,0.010235792
0.086120605,0.010258489
0.08880615,0.010227097
0.11160278,0.012026015
0.10910034,0.011139713
0.10986328,0.011132523
0.112457275,0.011241333
0.10562134,0.011161475
0.099823,0.010176516
0.10592651,0.011098406
0.09680176,0.011102986
0.103393555,0.011055583
0.10324097,0.011268351
0.092681885,0.011140001
0.08908081,0.010167488
0.11227417,0.011301365
0.09436035,0.011206859
0.11102295,0.011340571
0.10159302,0.011215511
0.13708496,0.012150723
0.102142334,0.011132342
0.09298706,0.010263757
0.11331177,0.012108516
0.11029053,0.012077607
0.08956909,0.011128849
0.111450195,0.011317333
0.1121521,0.011134683
0.09295654,0.010197331
0.093688965,0.010263853
0.11126709,0.011348596
0.09475708,0.011158368
0.09375,0.011178659
0.10046387,0.012006379
0.0977478,0.011083463
0.092285156,0.011085956
0.10241699,0.011143483
0.096191406,0.010214311
0.09234619,0.011099413
0.08319092,0.010259239
0.093688965,0.0110532595
0.09048462,0.010176781
0.10681152,0.012079964
0.09555054,0.011182547
0.12088013,0.012125726
0.10247803,0.011119234
0.094573975,0.011115683
0.09811401,0.0112513285
0.09194946,0.010253121
0.109954834,0.011872784
0.1010437,0.010254473
0.10070801,0.011190459
0.110443115,0.011132123
0.10394287,0.011271269
0.091308594,0.01114847
0.100372314,0.011021717
0.09225464,0.0102111865
0.09597778,0.011092524
0.09655762,0.011245707
0.082855225,0.010243146
0.08526611,0.010251428
0.13787842,0.0120929
0.089538574,0.010275428
0.118896484,0.011089897
0.101379395,0.011207802
0.10583496,0.011020556
0.113586426,0.011114671
0.112579346,0.0112975165
0.09851074,0.011191958
0.104278564,0.011070326
0.11779785,0.011401269
0.09057617,0.011147065
0.0927124,0.011014075
0.09780884,0.011068642
0.1027832,0.011180386
0.09786987,0.011169582
0.10168457,0.0111603625
0.11090088,0.012180005
0.1144104,0.0111074755
0.08856201,0.011169481
0.09564209,0.010162854
0.10748291,0.01214375
0.107421875,0.012034536
0.09576416,0.010237083
0.11425781,0.011181769
0.0920105,0.0110858735
0.102752686,0.011319482
0.08758545,0.010258567
0.095184326,0.0102389455
0.10797119,0.012103726
0.09951782,0.011104447
0.10470581,0.01113438
0.096221924,0.01109192
0.1446228,0.011111661
0.10391235,0.011392358
0.10140991,0.011190712
0.081451416,0.010247786
0.111694336,0.011151793
0.117492676,0.0120803965
0.10437012,0.011069198
0.08761597,0.010284043
0.11343384,0.012083881
0.09625244,0.011056595
0.10864258,0.012038699
0.0975647,0.011135031
0.107177734,0.011185367
0.096221924,0.01111619
0.093048096,0.0102033885
0.113586426,0.012087544
0.10720825,0.011181434
0.088775635,0.011142728
0.09921265,0.011118457
0.11630249,0.012045754
0.10583496,0.011384381
0.09863281,0.01115474
0.102996826,0.010244341
0.10406494,0.011075103
0.09283447,0.011092588
0.10974121,0.011221946
0.09741211,0.0110460045
0.09439087,0.010259814
0.106170654,0.011867265
0.10900879,0.012007488
0.09777832,0.011092627
0.10922241,0.011863244
0.10296631,0.011191658
0.10525513,0.011106139
0.11508179,0.011268493
0.09185791,0.0111011565
0.1394043,0.010246729
0.100860596,0.011021139
0.09442139,0.011051305
0.096588135,0.011176946
0.111450195,0.011159371
0.09994507,0.011171154
0.09259033,0.011134441
0.102386475,0.0112325195
0.10900879,0.011229291
0.10839844,0.012149142
0.11160278,0.011015891
0.096343994,0.01107353
0.09487915,0.010226284
0.128479,0.012039963
0.08151245,0.0101962
0.08255005,0.010265352
0.087677,0.010255378
0.107177734,0.011885656
0.11242676,0.01216967
0.089019775,0.010252438
0.1003418,0.011087529
0.09423828,0.011152331
0.087127686,0.010263371
0.10913086,0.01124749
0.0993042,0.011066361
0.09597778,0.011143045
0.120666504,0.011170915
0.112579346,0.011158956
0.09967041,0.01117566
0.11230469,0.0111051835
0.086761475,0.010950222
0.09906006,0.011002058
0.10308838,0.011160257
0.09313965,0.01026438
0.099823,0.011139484
0.120025635,0.011401265
0.107177734,0.0111533
0.11129761,0.012176589
0.11129761,0.012123558
0.09011841,0.010276625
0.09124756,0.010234719
0.098602295,0.011176809
0.10671997,0.011268528
0.1081543,0.0120468065
0.099243164,0.011122535
0.10800171,0.011223685
0.09088135,0.011086229
0.11602783,0.011199838
0.12362671,0.012126899
0.102142334,0.011170496
0.11376953,0.011330502
0.10385132,0.011835887
0.09152222,0.011258842
0.09963989,0.011156466
0.10925293,0.012142515
0.105773926,0.01101057
0.1133728,0.011263545
0.09866333,0.011219757
0.09008789,0.010186228
0.106658936,0.012016796
0.10787964,0.012064843
0.10571289,0.012146574
0.10897827,0.011169385
0.09100342,0.011111905
0.116485596,0.011935204
0.09439087,0.011078578
0.112091064,0.011099625
0.100097656,0.011261777
0.09777832,0.011050094
0.100616455,0.011171042
0.0859375,0.010252094
0.099731445,0.011093959
0.0970459,0.011176961
0.099121094,0.010232168
0.11383057,0.012126409
0.1048584,0.01127789
0.09207153,0.011059858
0.106170654,0.012109206
0.11465454,0.012047002
0.10107422,0.010247901
0.11767578,0.012056291
0.105163574,0.011202645
0.09094238,0.010224949
0.10601807,0.011186233
0.08898926,0.011001712
0.099609375,0.011161083
0.10525513,0.011054944
0.11935425,0.011256251
0.10192871,0.0112531
0.1043396,0.011140163
0.10055542,0.0112317465
0.11264038,0.011327268
0.096954346,0.011140261
0.09967041,0.011088697
0.08703613,0.011141386
0.118774414,0.011863167
0.10189819,0.011166932
0.09182739,0.011197401
0.11172485,0.0109885335
0.091156006,0.011004373
0.104034424,0.011094522
0.09881592,0.010226147
0.10189819,0.011136546
0.115875244,0.012077892
0.11856079,0.012139138
0.12435913,0.012181212
0.084228516,0.010254064
0.09463501,0.011130968
0.10583496,0.012183012
0.09753418,0.011165199
0.09954834,0.01094817
0.11532593,0.01106828
0.1048584,0.011250224
0.09753418,0.010276378
0.093322754,0.011175974
0.091918945,0.011047436
0.09817505,0.011268102
0.094573975,0.010249244
0.093322754,0.011158239
0.09591675,0.011237067
0.110961914,0.012081482
0.0920105,0.01019272
0.12625122,0.011111883
0.092285156,0.01118093
0.09118652,0.010220601
0.09094238,0.010228169
0.09475708,0.011080657
0.10635376,0.01195549
0.10531616,0.011093015
0.10256958,0.011057489
0.11834717,0.011056503
0.10180664,0.011060106
0.08477783,0.01021186
0.108795166,0.012190241
0.091278076,0.011169611
0.10583496,0.011076872
0.10256958,0.01118747
0.10681152,0.011146546
0.09906006,0.011102702
0.112091064,0.010273279
0.10443115,0.01126674
0.097595215,0.011164586
0.11367798,0.012215995
0.12295532,0.01209268
0.09338379,0.011030285
0.099090576,0.010174825
0.13015747,0.012030274
0.09237671,0.01131716
0.10031128,0.011108068
0.10430908,0.011180035
0.10180664,0.011046581
0.10317993,0.0111544365
0.10650635,0.011077109
0.10165405,0.01104545
0.10406494,0.011089545
0.09640503,0.011104963
0.1394043,0.011273224
0.09677124,0.011122024
0.09991455,0.01111833
0.09020996,0.010221673
0.09353638,0.0111861685
0.23883057,0.011016971
0.09283447,0.010245489
0.11251831,0.012158786
0.09802246,0.010160282
0.08602905,0.010241238
0.08816528,0.0102370875
0.13519287,0.012153677
0.12145996,0.012175079
0.086517334,0.01026882
0.11117554,0.011885567
0.1081543,0.011063809
0.099121094,0.01120336
0.09677124,0.010897532
0.096221924,0.011042476
0.09811401,0.011280515
0.090423584,0.011074081
0.08895874,0.011075778
0.0953064,0.010996781
0.101989746,0.011184633
0.10324097,0.011037305
0.104644775,0.011278747
0.08950806,0.011191496
0.104278564,0.011190094
0.10534668,0.011008602
0.13140869,0.012037772
0.096343994,0.010266214
0.11306763,0.010184122
0.11325073,0.011217468
0.09869385,0.010178432
0.10333252,0.011191068
0.110687256,0.011418542
0.10769653,0.01212373
0.10397339,0.011225704
0.10888672,0.011273911
0.106903076,0.011133707
0.1098938,0.011083776
0.11279297,0.0121066375
0.11981201,0.011250843
0.12313843,0.011172576
0.115722656,0.011135749
0.09490967,0.010250932
0.08950806,0.011168099
0.1083374,0.011213209
0.1060791,0.011097146
0.11126709,0.012090952
0.097961426,0.0121484585
0.0954895,0.0111364545
0.0942688,0.010242858
0.08660889,0.0102716265
0.10632324,0.011020169
0.09817505,0.0102404645
0.106048584,0.011145514
0.105651855,0.011920471
0.088256836,0.011169439
0.09866333,0.011263006
0.10998535,0.01115659
0.11166382,0.0120371925
0.10797119,0.011145232
0.093688965,0.011195615
0.09136963,0.011183444
0.09439087,0.011085712
0.093933105,0.011051656
0.10211182,0.0111116115
0.09265137,0.010275104
0.13571167,0.012153258
0.0881958,0.0101702195
0.08679199,0.010233188
0.091278076,0.010225743
0.09515381,0.011100908
0.10107422,0.010162244
0.1081543,0.011132454
0.099823,0.011251354
0.11816406,0.011286215
0.09857178,0.011120626
0.10131836,0.011178279
0.10769653,0.011244535
0.10675049,0.012000763
0.10232544,0.011081828
0.10644531,0.011271019
0.09396362,0.011085602
0.10043335,0.011165793
0.10562134,0.011016003
0.104278564,0.011098471
0.11022949,0.011237047
0.08770752,0.0102554625
0.10122681,0.011132759
0.092041016,0.011018379
0.1055603,0.011434221
0.11663818,0.012143644
0.08178711,0.010162142
0.11605835,0.011847986
0.089782715,0.010237534
0.104766846,0.011135899
0.1020813,0.011006284
0.105773926,0.012100779
0.089416504,0.011058754
0.10775757,0.011050468
0.108428955,0.011217623
0.11062622,0.01111266
0.113861084,0.01199341
0.10424805,0.011102267
0.1361084,0.011173563
0.10006714,0.011049787
0.09249878,0.011056595
0.086120605,0.01026856
0.10449219,0.012121008
0.104400635,0.011250729
0.09893799,0.011066646
0.11685181,0.011261721
0.09298706,0.010234685
0.09729004,0.011040662
0.08804321,0.010210357
0.089263916,0.010260513
0.0892334,0.011210832
0.1505127,0.01186073
0.11541748,0.011177122
0.098602295,0.011131993
0.09725952,0.011056825
0.103515625,0.011290628
0.09036255,0.010256185
0.11419678,0.012110456
0.10272217,0.011174156
0.09875488,0.01120403
0.10092163,0.01115511
0.098083496,0.011126779
0.102142334,0.011101477
0.10623169,0.012100257
0.11526489,0.012202082
0.08792114,0.010205397
0.097717285,0.011176199
0.10140991,0.011346935
0.11657715,0.011170972
0.08340454,0.010218497
0.10128784,0.011173244
0.08648682,0.010238364
0.0887146,0.010178228
0.09451294,0.011188045
0.11218262,0.012081826
0.10458374,0.011089124
0.08584595,0.010262737
0.112335205,0.012082674
0.112213135,0.012036094
0.11541748,0.011115837
0.09863281,0.0111079095
0.10458374,0.0111536905
0.098083496,0.011110323
0.097717285,0.011108213
0.10360718,0.011115864
0.1166687,0.011270374
0.09472656,0.011151743
0.15396118,0.011989243
0.11959839,0.012071858
0.099487305,0.010267775
0.0874939,0.010280038
0.1055603,0.011175173
0.099121094,0.011145734
0.089660645,0.010252129
0.09750366,0.011084204
0.10571289,0.011941101
0.096221924,0.011096798
0.11526489,0.012119438
0.08807373,0.0102668805
0.091430664,0.010184303
0.12463379,0.012191453
0.09182739,0.011048013
0.104034424,0.011149603
0.10562134,0.01111874
0.094451904,0.01110326
0.1020813,0.011166137
0.09564209,0.011131341
0.10940552,0.0111353025
0.085235596,0.010226149
0.100128174,0.011053659
0.1288147,0.0120833935
0.09503174,0.0111416755
0.08529663,0.010243016
0.09237671,0.011031306
0.08679199,0.01027033
0.08312988,0.010239627
0.083496094,0.010261851
0.090423584,0.010257033
0.089538574,0.011130927
0.1055603,0.01124574
0.0925293,0.011116274
0.08956909,0.010249436
0.11117554,0.012099336
0.09277344,0.011050732
0.13858032,0.011212823
0.10614014,0.012109719
0.10144043,0.011142906
0.094573975,0.011023562
0.10714722,0.011317634
0.10675049,0.01113057
0.090789795,0.010244413
0.09164429,0.01117148
0.10406494,0.011020607
0.105285645,0.012117868
0.09631348,0.011121838
0.10247803,0.011216214
0.097076416,0.01101988
0.088012695,0.010187678
0.10751343,0.01208677
0.1133728,0.012071974
0.10513306,0.012216996
0.10324097,0.011130009
0.10043335,0.011141211
0.11630249,0.011280385
0.11294556,0.012080901
0.10354614,0.011174067
0.096221924,0.011095943
0.09146118,0.010233176
0.13076782,0.011173464
0.107177734,0.0112187015
0.09515381,0.011075874
0.117248535,0.012074767
0.09640503,0.011043114
0.10647583,0.011215793
0.1078186,0.011278254
0.09408569,0.011079533
0.11340332,0.012128606
0.104400635,0.011274766
0.10418701,0.0111151505
0.092163086,0.01024946
0.11514282,0.012036625
0.078826904,0.010209017
0.101623535,0.012083435
0.10122681,0.011114564
0.0848999,0.010196187
0.12460327,0.011298106
0.10461426,0.011073191
0.11230469,0.011155003
0.09375,0.011131762
0.10623169,0.011133235
0.10992432,0.011188569
0.10095215,0.011121675
0.11135864,0.011273087
0.09786987,0.0111317
0.09396362,0.011034633
0.10787964,0.011029941
0.10070801,0.01108895
0.10803223,0.011108768
0.10006714,0.01108671
0.08602905,0.010280588
0.114471436,0.0121487
0.102752686,0.010249331
0.08944702,0.010233682
0.09597778,0.011124539
0.10296631,0.011112742
0.087402344,0.010226349
0.10946655,0.011086941
0.12155151,0.011262363
0.10256958,0.0111245075
0.11630249,0.011226388
0.12258911,0.011988855
0.11187744,0.012088391
0.11090088,0.011156727
0.10031128,0.011223206
0.09963989,0.011375996
0.09576416,0.011091026
0.089019775,0.010215309
0.09655762,0.01112397
0.09310913,0.01017974
0.11419678,0.0118147535
0.0947876,0.011103825
0.10269165,0.011182375
0.1060791,0.012077191
0.11117554,0.012143537
0.112976074,0.011089479
0.10028076,0.01112842
0.106933594,0.012103945
0.10974121,0.011233855
0.11343384,0.011116445
0.09039307,0.010996124
0.11166382,0.011220002
0.20791626,0.011075639
0.097473145,0.010282603
0.15908813,0.011192371
0.104278564,0.0112214545
0.098236084,0.011151176
0.10977173,0.0111299455
0.09915161,0.010236113
0.09741211,0.011162896
0.109436035,0.012048259
0.10513306,0.012051366
0.09265137,0.011214077
0.12487793,0.011145403
0.0874939,0.010239504
0.091918945,0.010174852
0.09182739,0.011103363
0.1031189,0.011115817
0.10720825,0.0120806545
0.107421875,0.012090829
0.08456421,0.010255144
0.09939575,0.011123475
0.098358154,0.0110594835
0.10635376,0.011170777
0.10983276,0.011290091
0.098724365,0.011089621
0.12332153,0.011863111
0.09567261,0.011197752
0.09643555,0.011081779
0.119262695,0.011347436
0.09799194,0.011044949
0.11364746,0.012124764
0.08508301,0.010289872
0.112854004,0.010280716
0.08822632,0.010198517
0.09768677,0.011112283
0.106414795,0.012037192
0.09768677,0.011125609
0.12701416,0.011068526
0.08584595,0.0102561535
0.097839355,0.011063057
0.11468506,0.012097778
0.108062744,0.011902447
0.08526611,0.01028149
0.12661743,0.012083006
0.09555054,0.011047256
0.10772705,0.011113195
0.11630249,0.011219651
0.091796875,0.010233167
0.10498047,0.011146293
0.11105347,0.011252351
0.09512329,0.011209637
0.09121704,0.010976114
0.10916138,0.011309468
0.10769653,0.012136786
0.1020813,0.011210168
0.093444824,0.0112417955
0.090026855,0.010236771
0.10775757,0.012096642
0.09320068,0.011124045
0.11236572,0.012061657
0.10473633,0.011150717
0.1156311,0.0120252855
0.11218262,0.011960951
0.09463501,0.011106781
0.11480713,0.01019322
0.112457275,0.012114957
0.106903076,0.011367086
0.09173584,0.011095578
0.10449219,0.011137763
0.09362793,0.011124538
0.10043335,0.011168164
0.098083496,0.0111623285
0.10775757,0.012082782
0.098358154,0.01102113
0.096832275,0.011136331
0.09161377,0.011075515
0.107055664,0.01133958
0.110809326,0.011954565
0.100738525,0.0111054685
0.10195923,0.01102235
0.12509155,0.012032099
0.09628296,0.011175374
0.11300659,0.01212677
0.105651855,0.012155441
0.1005249,0.011117691
0.1043396,0.012087374
0.10449219,0.012070105
0.093444824,0.011153827
0.11413574,0.011299573
0.09893799,0.011018838
0.10397339,0.011860378
0.09753418,0.011048172
0.10147095,0.011182759
0.113464355,0.01121415
0.09341431,0.010270999
0.10028076,0.011096158
0.09979248,0.011161969
0.12011719,0.011072715
0.11325073,0.011235809
0.103027344,0.011080353
0.10910034,0.012107852
0.11160278,0.01200067
0.08834839,0.010247082
0.108673096,0.011903401
0.0887146,0.010211881
0.105407715,0.011046419
0.093444824,0.011112599
0.09371948,0.0111428825
0.1003418,0.011238387
0.1083374,0.011219
0.093444824,0.0112630045
0.09802246,0.011066404
0.18258667,0.011144971
0.08615112,0.011048539
0.10675049,0.011234724
0.10656738,0.011186701
0.15338135,0.011332328
0.09350586,0.011113612
0.10354614,0.011105893
0.11340332,0.01130864
0.08581543,0.011120487
0.10601807,0.011115245
0.098480225,0.0110554565
0.14349365,0.011198752
0.09262085,0.011096374
0.09246826,0.010267911
0.095458984,0.0102548795
0.08328247,0.010246673
0.09109497,0.010248318
0.12683105,0.01206313
0.10900879,0.012059191
0.093170166,0.0109973885
0.12234497,0.011300564
0.09524536,0.0111301495
0.10827637,0.012090294
0.09698486,0.011132178
0.094177246,0.011098704
0.1098938,0.011034738
0.109802246,0.011869432
0.09661865,0.011195387
0.10598755,0.011078768
0.10482788,0.011022771
0.095458984,0.01121253
0.08917236,0.01025656
0.121154785,0.011133069
0.10244751,0.011011928
0.112976074,0.01210793
0.09576416,0.011015989
0.086242676,0.010203439
0.081329346,0.01019194
0.09603882,0.010958714
0.11428833,0.01192221
0.115600586,0.012139987
0.109680176,0.011145774
0.10479736,0.011151832
0.08959961,0.011059579
0.093170166,0.011168908
0.10726929,0.0113454545
0.097717285,0.010997374
0.09185791,0.010187626
0.09326172,0.011169623
0.08905029,0.010255994
0.101989746,0.011136763
0.10165405,0.011230944
0.11218262,0.011887587
0.1279602,0.012082351
0.099243164,0.011062209
0.118255615,0.012063496
0.090789795,0.011096127
0.08703613,0.010228032
0.09301758,0.010262714
0.10040283,0.011195031
0.114746094,0.012127561
0.09918213,0.011074955
0.09197998,0.011100657
0.102142334,0.011003949
0.10922241,0.012107426
0.10202026,0.011170021
0.11367798,0.011427831
0.092681885,0.011024306
0.1479187,0.01110556
0.12133789,0.011244473
0.08950806,0.011169108
0.092285156,0.010260917
0.11248779,0.011132403
0.08782959,0.010268106
0.11514282,0.011944672
0.11514282,0.012089684
0.08526611,0.010265054
0.08413696,0.010166493
0.09039307,0.010252278
0.09524536,0.010230649
0.1418457,0.010197242
0.09866333,0.01112146
0.09158325,0.010245815
0.0932312,0.011155943
0.15652466,0.011352118
0.10232544,0.011043713
0.10229492,0.011277762
0.106536865,0.011163506
0.10656738,0.012098755
0.10153198,0.011061463
0.095947266,0.0110388445
0.10290527,0.011233265
0.10714722,0.0111310445
0.087524414,0.010237091
0.10153198,0.011869862
0.09609985,0.011233313
0.09063721,0.011023482
0.092041016,0.010184608
0.09384155,0.01025062
0.10809326,0.011095661
0.12716675,0.011108997
0.10256958,0.010237604
0.102386475,0.012181762
0.11657715,0.012077467
0.10473633,0.011190553
0.10296631,0.011075418
0.09472656,0.011293662
0.10726929,0.012064638
0.097717285,0.011158303
0.10684204,0.011205253
0.100738525,0.011141463
0.11325073,0.011123434
0.11065674,0.012107021
0.10482788,0.011144303
0.115356445,0.012097624
0.13500977,0.010254455
0.13092041,0.011180689
0.1081543,0.011128958
0.08761597,0.01024478
0.11166382,0.012074991
0.09188843,0.010975918
0.09893799,0.011075449
0.08337402,0.010248896
0.103515625,0.011096114
0.10757446,0.011240065
0.09851074,0.011029733
0.1298523,0.011073612
0.16790771,0.011111538
0.11340332,0.011925061
0.13677979,0.012164989
0.10610962,0.010985435
0.18502808,0.01112565
0.097473145,0.010828187
0.1015625,0.011124209
0.116485596,0.011810794
0.0970459,0.011172457
0.09719849,0.0120755145
0.08389282,0.010258344
0.11053467,0.012111206
0.12542725,0.0120468475
0.120269775,0.011151756
0.119384766,0.011373858
0.08425903,0.010176788
0.10598755,0.011127036
0.11444092,0.011343655
0.09301758,0.0112830885
0.10824585,0.011017981
0.0970459,0.011134543
0.09713745,0.011071024
0.101257324,0.011172899
0.09164429,0.011214306
0.09970093,0.01112368
0.10644531,0.011285376
0.09542847,0.011003072
0.08526611,0.010255422
0.10018921,0.011122783
0.082611084,0.011016251
0.10321045,0.011262061
0.10244751,0.011293872
0.086242676,0.011160515
0.09857178,0.011150611
0.09832764,0.011038272
0.09814453,0.011142119
0.08905029,0.0102234855
0.09939575,0.011094853
0.09750366,0.011140598
0.07611084,0.010264996
0.11468506,0.0121329175
0.114349365,0.012116195
0.10510254,0.010277368
0.14273071,0.011059467
0.11465454,0.011358314
0.08773804,0.010254273
0.09140015,0.011133069
0.096710205,0.011129318
0.11035156,0.011921969
0.09057617,0.011239354
0.09777832,0.011099435
0.0942688,0.0110724885
0.0843811,0.010274527
0.10473633,0.011076341
0.09805298,0.0112244915
0.09625244,0.011169361
0.11126709,0.011232029
0.11035156,0.012180337
0.09597778,0.011157635
0.11074829,0.011179553
0.10147095,0.0111448765
0.08703613,0.010220784
0.0904541,0.010249906
0.0809021,0.010179672
0.08392334,0.010233006
0.105651855,0.011108421
0.1335144,0.011094795
0.100128174,0.011161411
0.108947754,0.01206616
0.08810425,0.010271926
0.09552002,0.011147851
0.10757446,0.011094433
0.19451904,0.012163666
0.1616211,0.01123761
0.10140991,0.011170045
0.105407715,0.011266062
0.093444824,0.01112429
0.081604004,0.010237147
0.08117676,0.010211322
0.10269165,0.011146801
0.08581543,0.010172199
0.089904785,0.011085161
0.10699463,0.01188484
0.15390015,0.011055537
0.08798218,0.010218327
0.10748291,0.011924177
0.119903564,0.012210378
0.11315918,0.012058343
0.0970459,0.011160773
0.09411621,0.011237757
0.09152222,0.011070719
0.09674072,0.011108247
0.099121094,0.011166146
0.10293579,0.011025672
0.09829712,0.011281098
0.092163086,0.011114357
0.15185547,0.011122905
0.09182739,0.010267349
0.10580444,0.011114982
0.091796875,0.0102840895
0.11355591,0.012069958
0.087005615,0.010218361
0.10583496,0.01022924
0.10922241,0.011968569
0.11343384,0.01204229
0.115356445,0.0121048335
0.09301758,0.01024683
0.09893799,0.011208996
0.1055603,0.011119435
0.08532715,0.010194921
0.10128784,0.011144595
0.12411499,0.011464146
0.09817505,0.011100704
0.10006714,0.011080777
0.09210205,0.0111666005
0.116760254,0.011106017
0.21481323,0.0111915115
0.08477783,0.01024877
0.09429932,0.011032001
0.103302,0.012041898
0.109802246,0.012158026
0.098236084,0.0111805
0.08731079,0.010269983
0.103302,0.011288387
0.10681152,0.012070381
0.09378052,0.010246181
