Peak-to-Peak Amplitude,RMS,Standard Deviation,Area Under Signal,Peak Positive,Peak Negative,Number of Peaks,Distance from Mean,SNR,Spectral Entropy,Zero Crossing Rate,Distance from Mean F
0.09725952,0.010259309,0.010259309,0.08091899,0.046905518,-0.050354004,0,0.008091899,0.96427727,10.923909,0.39618953424520764,1.7125987
0.09408569,0.011183526,0.011183526,0.08920468,0.047668457,-0.046417236,1,0.008920465,0.49007773,10.491096,0.10918935952476039,1.8238417
0.10684204,0.011307044,0.01130704,0.08983741,0.05819702,-0.04864502,2,0.00898374,0.57530016,10.705943,0.1322758586261981,1.7733703
0.104156494,0.011182604,0.011182603,0.08815515,0.052459717,-0.051696777,0,0.008815515,0.9784581,10.936991,0.2548219723442492,1.8978901
0.11758423,0.011047899,0.011047899,0.08776883,0.050811768,-0.06677246,0,0.008776884,0.5457042,10.509303,0.11444345297523961,1.9350469
0.10360718,0.0110448785,0.0110448785,0.08807268,0.057159424,-0.046447754,0,0.008807273,0.42463678,10.297169,0.08501553763977636,1.9225447
0.10522461,0.011250775,0.011250775,0.08934126,0.05630493,-0.048919678,1,0.008934124,0.4682607,10.589315,0.1314053763977636,1.7369207
0.10836792,0.012111689,0.012111688,0.095528476,0.053375244,-0.054992676,2,0.009552851,0.4609181,10.490185,0.11377733126996806,1.8054136
0.100250244,0.010250375,0.010250374,0.08103373,0.048828125,-0.05142212,0,0.008103374,0.7039033,10.729751,0.18715679912140576,1.7560755
0.10757446,0.0110707125,0.01107071,0.08812179,0.056915283,-0.05065918,1,0.008812181,0.62548316,10.789947,0.1682136706269968,1.4739492
0.10662842,0.011271531,0.01127153,0.08968309,0.054382324,-0.052246094,0,0.00896831,0.6833643,10.874201,0.21699967551916932,1.495674
0.09439087,0.011053508,0.011053506,0.08859285,0.05026245,-0.044128418,1,0.008859283,0.42425308,10.586857,0.13535374650559107,1.5318253
0.095825195,0.011084186,0.011084183,0.08853978,0.05078125,-0.045043945,1,0.008853976,0.46492666,10.360154,0.09327107877396167,1.9733392
0.099823,0.010988522,0.01098852,0.08749306,0.0463562,-0.053466797,0,0.008749308,0.41041392,10.482842,0.10187606080271565,1.8279929
0.102630615,0.011116637,0.011116637,0.08865651,0.050872803,-0.051757812,0,0.008865652,0.44742376,10.505698,0.1368560303514377,1.6688113
0.1156311,0.0113738775,0.0113738775,0.09072384,0.055877686,-0.059753418,3,0.009072382,0.51763004,10.708602,0.12568328174920126,1.6458175
0.09527588,0.0111898575,0.0111898575,0.08928076,0.046905518,-0.04837036,0,0.008928079,0.4923299,10.5751915,0.14611153404552715,1.6325352
0.09448242,0.011180684,0.011180684,0.089325346,0.044403076,-0.050079346,0,0.008932537,0.45775536,10.413644,0.09623040634984026,1.8464562
0.09799194,0.012134369,0.012134369,0.097541705,0.044830322,-0.05316162,4,0.009754175,0.18138295,9.813203,0.044910954972044725,1.8224127
0.109191895,0.0119550405,0.0119550405,0.09465606,0.054382324,-0.05480957,2,0.009465608,0.4631082,10.49948,0.11330153005191693,1.7981272
0.108795166,0.011935982,0.01193598,0.09344016,0.052001953,-0.056793213,0,0.009344015,0.4529402,10.600224,0.1494764626597444,1.5367849
0.1161499,0.012170667,0.012170667,0.09587013,0.05508423,-0.061065674,4,0.009587016,0.41833255,10.578102,0.14081844049520767,1.5236657
0.11532593,0.0120341955,0.0120341955,0.09468198,0.062438965,-0.052886963,2,0.0094682,0.45871943,10.584251,0.11445281299920128,1.6369467
0.091796875,0.010230123,0.010230123,0.08135008,0.046569824,-0.04522705,0,0.00813501,0.34606817,10.281638,0.09168299470846646,1.6923758
0.09524536,0.011200205,0.011200205,0.08922678,0.04776001,-0.04748535,1,0.008922679,0.43363622,10.508039,0.14270448532348243,1.6448134
0.091156006,0.010261047,0.010261047,0.081870034,0.04244995,-0.048706055,0,0.008187003,0.45861363,10.538041,0.10739691493610223,1.5436139
0.11206055,0.01128262,0.01128262,0.08979462,0.056762695,-0.05529785,0,0.008979462,0.6670321,10.788754,0.16798903005191693,1.6642542
0.108673096,0.011152644,0.011152644,0.08888667,0.04788208,-0.060791016,1,0.00888867,0.4901267,10.451197,0.1032098642172524,1.8763382
0.096710205,0.011139898,0.011139899,0.088774234,0.051574707,-0.045135498,0,0.008877423,0.46889368,10.400292,0.09611652605830671,1.8909558
0.10284424,0.011129706,0.011129706,0.08854961,0.051727295,-0.051116943,1,0.008854962,0.47464386,10.54615,0.13930991663338657,1.6650071
0.11627197,0.012154841,0.012154841,0.095424846,0.060424805,-0.055847168,3,0.009542488,0.4031968,10.491279,0.1329373003194888,1.6433988
0.15646362,0.01124525,0.011245247,0.081247285,0.085632324,-0.0708313,0,0.00812473,0.57249427,10.645928,0.1379402331269968,1.8589598
0.10342407,0.011214119,0.01121412,0.08956724,0.05770874,-0.045715332,0,0.008956726,0.48174787,10.580388,0.14077320037939298,1.5919342
0.09024048,0.011085501,0.011085501,0.0883717,0.046081543,-0.044158936,1,0.008837173,0.4494338,10.389579,0.09418524111421725,1.8946549
0.0826416,0.010185969,0.010185969,0.08170493,0.041381836,-0.041259766,0,0.008170497,0.47821993,10.6391945,0.15477423622204473,1.4218723
0.11010742,0.012047573,0.012047572,0.09517887,0.05316162,-0.0569458,1,0.0095178895,0.44892278,10.487376,0.10774635583067092,1.7902192
0.11053467,0.012108126,0.012108126,0.09513243,0.050933838,-0.05960083,0,0.009513246,0.44924358,10.552675,0.1424876447683706,1.6366534
0.108062744,0.011912822,0.011912822,0.093952365,0.053649902,-0.05441284,0,0.009395236,0.45294023,10.634626,0.15381639376996806,1.4584436
0.08703613,0.01112695,0.011126949,0.08875426,0.04547119,-0.04156494,1,0.008875422,0.28445557,9.889946,0.05074068989616613,2.0161247
0.107940674,0.012055122,0.012055121,0.09493493,0.05050659,-0.057434082,1,0.009493495,0.4167584,10.324589,0.09626472643769968,1.9504237
0.096191406,0.011062361,0.011062363,0.088266306,0.0501709,-0.046020508,1,0.008826631,0.503092,10.506647,0.11074312350239617,1.8253899
0.106536865,0.012125685,0.012125684,0.096238,0.05355835,-0.052978516,2,0.009623801,0.37967265,10.477805,0.13227741863019168,1.566004
0.11413574,0.0121465465,0.0121465465,0.0956354,0.05822754,-0.055908203,0,0.00956354,0.42478004,10.519296,0.13584358775958466,1.6309118
0.10424805,0.011192666,0.011192667,0.089438155,0.0524292,-0.051818848,1,0.008943819,0.5108597,10.713487,0.14156880241613418,1.4062585
0.10839844,0.011241404,0.011241404,0.089437485,0.05532837,-0.05307007,0,0.008943747,0.49457848,10.458048,0.10426442691693291,1.8874533
0.1187439,0.011401111,0.01140111,0.09060981,0.06347656,-0.055267334,1,0.009060982,0.58657444,10.750597,0.188356442192492,1.631672
0.091674805,0.010246089,0.010246089,0.081638135,0.046051025,-0.04562378,0,0.008163815,0.48084858,10.6011505,0.16182389426916932,1.5099502
0.10040283,0.011147964,0.011147963,0.08896777,0.05303955,-0.04736328,1,0.008896778,0.4876496,10.579962,0.14178096295926518,1.6132599
0.09289551,0.011096388,0.011096386,0.08840429,0.04824829,-0.044647217,1,0.0088404305,0.5119089,10.51404,0.11243728783945688,1.8268226
0.121917725,0.012084155,0.012084154,0.095717594,0.056152344,-0.06576538,2,0.009571764,0.5243079,10.71318,0.14333004692492013,1.646738
0.10128784,0.011004591,0.011004592,0.087803796,0.05050659,-0.05078125,0,0.008780379,0.5127028,10.665915,0.1551985573083067,1.4898587
0.12332153,0.011047511,0.011047511,0.08667945,0.060333252,-0.06298828,0,0.008667946,1.2224237,11.049072,0.31653573033146964,1.7928028
0.096954346,0.01097087,0.010970866,0.08745054,0.052764893,-0.044189453,0,0.008745052,0.501097,10.462758,0.1060927515974441,1.8650646
0.09500122,0.011083378,0.0110833775,0.08807611,0.048095703,-0.046905518,2,0.0088076135,0.2944167,9.92147,0.0566718250798722,2.008965
0.121154785,0.011318225,0.0113182245,0.08990736,0.06655884,-0.054595947,0,0.008990738,0.6643715,10.817349,0.17321036341853036,1.6046976
0.0864563,0.0102381995,0.0102381995,0.08159561,0.043548584,-0.042907715,1,0.008159562,0.48963454,10.479306,0.10705371405750799,1.7538332
0.08364868,0.010234358,0.010234357,0.08219745,0.042755127,-0.040893555,1,0.008219746,0.33996972,10.337221,0.07814684005591055,1.6382331
0.10784912,0.0118976375,0.011897637,0.09406023,0.051452637,-0.056396484,1,0.009406023,0.42846248,10.360448,0.0934754392971246,1.910105
0.102752686,0.010244299,0.010244299,0.081073195,0.053344727,-0.04940796,0,0.0081073195,0.95553577,10.913025,0.25545533396565495,1.7847329
0.09579468,0.011083949,0.011083948,0.088238984,0.04559326,-0.050201416,0,0.0088239,0.45729923,10.365114,0.0951540035942492,1.9148315
0.117889404,0.01186121,0.01186121,0.093347505,0.06021118,-0.057678223,0,0.009334752,0.56523794,10.658519,0.1776454547723642,1.7817988
0.109954834,0.01193335,0.01193335,0.094347335,0.05340576,-0.056549072,0,0.0094347345,0.52204865,10.773932,0.1791851787140575,1.360301
0.13104248,0.011341101,0.011341101,0.08809443,0.0647583,-0.06628418,0,0.008809442,1.2745483,11.060004,0.3805068140974441,1.8782988
0.10916138,0.011058769,0.011058768,0.08811019,0.05987549,-0.04928589,0,0.00881102,0.55604273,10.630497,0.15897844698482427,1.6505038
0.0819397,0.0102468645,0.010246864,0.081995405,0.041412354,-0.040527344,1,0.008199542,0.2773897,9.856622,0.050653329672523964,1.9397283
0.094818115,0.011097239,0.011097239,0.08885881,0.04748535,-0.047332764,0,0.008885882,0.49634188,10.579639,0.1414330820686901,1.6222997
0.100372314,0.010955858,0.010955857,0.0873007,0.051696777,-0.048675537,1,0.008730072,0.51940995,10.679994,0.16817467052715654,1.6604679
0.09854126,0.011138375,0.011138376,0.08488273,0.04486084,-0.05368042,1,0.008488278,0.35531786,10.681922,0.1021272214456869,1.5975966
0.096710205,0.011169302,0.011169301,0.08900489,0.04675293,-0.049957275,0,0.0089004915,1.0372291,10.960867,0.3055735822683706,1.9470483
0.090911865,0.011114286,0.011114286,0.08904911,0.044952393,-0.045959473,1,0.008904912,0.4624263,10.71594,0.13962971745207667,1.5578889
0.0975647,0.011095254,0.011095251,0.088746965,0.05038452,-0.047180176,1,0.008874698,0.47550383,10.462926,0.10044241713258786,1.8449748
0.09146118,0.011181299,0.011181299,0.08944477,0.04446411,-0.04699707,1,0.008944483,0.44788724,10.565532,0.13878107527955272,1.59317
0.10095215,0.011249916,0.011249916,0.088951066,0.049804688,-0.05114746,1,0.008895106,0.6424861,10.863079,0.1923032522963259,1.4458205
0.11843872,0.012110454,0.012110454,0.09575847,0.0552063,-0.06323242,1,0.00957585,0.4210801,10.541304,0.1432208466453674,1.5751814
0.08596802,0.010227277,0.010227278,0.081811525,0.04248047,-0.04348755,1,0.008181154,0.34323707,10.211563,0.07834652056709265,1.7689699
0.10342407,0.010260204,0.010260203,0.08124988,0.052978516,-0.050445557,1,0.008124987,0.57523656,10.559571,0.12406087759584665,1.831774
0.11050415,0.012098612,0.012098612,0.09501186,0.05444336,-0.05606079,3,0.009501189,0.4122039,10.433374,0.09841129193290735,1.7854414
0.111083984,0.011979745,0.011979743,0.09438778,0.05847168,-0.052612305,1,0.009438778,0.41834974,10.375865,0.0957483651158147,1.8821148
0.09915161,0.010258688,0.010258688,0.07989272,0.04876709,-0.05038452,1,0.007989273,1.0603734,10.986971,0.28650253344648563,1.7900004
0.09265137,0.010217994,0.0102179935,0.081500694,0.051849365,-0.040802002,0,0.00815007,0.29213852,10.064046,0.07079922124600639,1.7956724
0.110687256,0.0120875,0.0120875,0.09510835,0.052368164,-0.05831909,1,0.009510836,0.6526645,10.780355,0.17683893270766773,1.8356372
0.09036255,0.010174309,0.010174309,0.08112411,0.04055786,-0.049804688,2,0.008112409,0.2944062,9.8827305,0.05191225289536741,1.9558791
0.11517334,0.01232024,0.01232024,0.096815005,0.058685303,-0.056488037,3,0.0096815,0.4459151,10.501357,0.11125480481230032,1.7922561
0.10546875,0.011083901,0.011083901,0.08830373,0.04949951,-0.05596924,1,0.008830372,0.49067688,10.448125,0.10301798372603833,1.8848101
0.11193848,0.011368599,0.011368598,0.090439305,0.05130005,-0.060638428,1,0.009043934,0.65127504,10.86409,0.21704647563897764,1.483409
0.107543945,0.01106843,0.01106843,0.08807227,0.052978516,-0.05456543,0,0.008807228,0.5459217,10.690983,0.16556634384984026,1.6734216
0.10861206,0.011126444,0.011126444,0.08834453,0.05923462,-0.04937744,0,0.008834452,0.44299898,10.545178,0.14086368061102236,1.5750625
0.11505127,0.011190952,0.011190951,0.089322954,0.055725098,-0.059326172,0,0.008932295,0.5847012,10.7331295,0.13538026657348243,1.7017645
0.096191406,0.01104926,0.01104926,0.08802383,0.046051025,-0.05014038,0,0.008802384,0.5087689,10.500235,0.11671013877795527,1.8171186
0.089263916,0.0111087905,0.011108789,0.089155234,0.04586792,-0.043395996,1,0.0089155305,0.41665894,10.520636,0.13097325529153356,1.615535
0.09188843,0.011025538,0.011025538,0.087975375,0.04534912,-0.046539307,0,0.008797538,0.52770644,10.691875,0.1691278329672524,1.6360198
0.1071167,0.012128249,0.012128249,0.09566155,0.050109863,-0.057006836,2,0.009566159,0.4127844,10.565805,0.1439197284345048,1.5337257
0.092803955,0.010277852,0.01027785,0.08205682,0.048461914,-0.04434204,0,0.008205682,0.5359334,10.501053,0.11241700778753994,1.8114297
0.1105957,0.011079405,0.011079405,0.08678235,0.054351807,-0.056243896,0,0.008678236,0.88314015,10.853267,0.22559217751597443,1.9818228
0.102264404,0.011091479,0.011091479,0.08847841,0.050842285,-0.05142212,1,0.008847843,0.5521688,10.699381,0.13039137380191693,1.7309506
0.08786011,0.010249832,0.010249831,0.08180942,0.04547119,-0.042388916,1,0.00818094,0.5061764,10.528542,0.11239204772364217,1.7114173
0.086883545,0.010244319,0.01024432,0.08187124,0.044311523,-0.04257202,1,0.0081871245,0.45383483,10.679162,0.14206332368210864,1.3529054
0.090026855,0.011129604,0.011129604,0.08972428,0.04724121,-0.042785645,1,0.0089724315,0.38010663,10.593617,0.11149972543929712,1.4347247
0.103759766,0.012066058,0.012066058,0.09517563,0.05178833,-0.051971436,1,0.0095175635,0.47818664,10.667699,0.154905276557508,1.4773319
0.08868408,0.010172134,0.010172133,0.0810783,0.04107666,-0.047607422,1,0.008107833,0.46758965,10.42666,0.09794329073482429,1.8003918
0.118499756,0.01127843,0.011278427,0.087672696,0.060455322,-0.058044434,0,0.00876727,0.48570386,10.594438,0.14026931908945686,1.7605445
0.10809326,0.011123009,0.011123008,0.088249944,0.050231934,-0.057861328,0,0.008824995,0.957432,10.934255,0.3182813748003195,1.8423176
0.1020813,0.011066416,0.011066416,0.08812384,0.049987793,-0.052093506,0,0.008812382,0.8037519,10.810336,0.21516043081070288,1.8976244
0.10913086,0.012186125,0.012186125,0.096064016,0.0546875,-0.05444336,3,0.009606405,0.39350113,10.394215,0.0933974390974441,1.7911431
0.09420776,0.011144487,0.011144487,0.08878201,0.04638672,-0.047821045,0,0.008878205,0.5228497,10.668538,0.15880996655351437,1.5131077
0.10519409,0.011147928,0.011147928,0.08849303,0.049102783,-0.05609131,0,0.008849306,0.75320977,10.919468,0.2484103559305112,1.4684743
0.09295654,0.011237343,0.01123734,0.089125946,0.045776367,-0.047180176,1,0.008912593,0.31238455,10.065472,0.08061788638178914,1.9169796
0.12124634,0.011920493,0.011920493,0.09229261,0.06518555,-0.05606079,0,0.009229263,0.31965756,10.054606,0.07723423771964856,1.9168237
0.11206055,0.012098617,0.012098617,0.094904564,0.051116943,-0.060943604,0,0.00949046,0.42629698,10.567545,0.14770117811501599,1.5362308
0.11505127,0.011033531,0.01103353,0.08747453,0.058441162,-0.056610107,0,0.008747455,1.2538317,11.055266,0.365686776158147,1.7918485
0.09664917,0.011086327,0.011086326,0.0884089,0.045928955,-0.050720215,2,0.008840891,0.45222378,10.364713,0.09386388029153354,1.9309953
0.09674072,0.011131448,0.011131448,0.088767745,0.04824829,-0.04849243,1,0.008876778,0.464632,10.441444,0.09875761281948882,1.8389965
0.10449219,0.011161163,0.011161163,0.088844426,0.05368042,-0.050811768,1,0.008884444,0.5085405,10.502916,0.11141704522763578,1.8478383
0.11315918,0.012125618,0.012125617,0.09529954,0.053955078,-0.0592041,0,0.009529955,0.47597584,10.531661,0.10431434704472843,1.8018106
0.09475708,0.010169422,0.010169422,0.08116113,0.044830322,-0.049926758,0,0.008116115,0.51218855,10.668839,0.15471963608226838,1.4329485
0.098846436,0.011113209,0.011113209,0.08851002,0.051574707,-0.04727173,0,0.008851002,0.47974283,10.574963,0.15254499051517573,1.6049144
0.10852051,0.012102155,0.012102156,0.09548585,0.051483154,-0.057037354,2,0.009548587,0.51488316,10.781713,0.1846155526158147,1.3456442
0.11114502,0.012054608,0.012054608,0.09505952,0.053619385,-0.057525635,2,0.009505956,0.4443696,10.550815,0.11700185952476039,1.6337069
0.0927124,0.011100644,0.011100644,0.08881411,0.04751587,-0.045196533,1,0.008881418,0.43094254,10.512565,0.12878768969648563,1.623719
0.10211182,0.011852504,0.011852504,0.09341761,0.0496521,-0.052459717,1,0.009341762,0.44155255,10.431195,0.10114753893769968,1.8377584
0.08963013,0.010221673,0.010221673,0.08131408,0.046661377,-0.04296875,0,0.00813141,0.6629118,10.819956,0.21352086661341854,1.3870505
0.14263916,0.011191478,0.011191477,0.08251181,0.07696533,-0.06567383,0,0.008251184,0.7303045,10.718817,0.1488945811701278,2.020054
0.08657837,0.010232867,0.010232867,0.081766985,0.04071045,-0.04586792,1,0.008176699,0.4860236,10.495767,0.10441886731230032,1.7453814
0.09988403,0.011212045,0.011212045,0.08957482,0.048614502,-0.05126953,1,0.008957485,0.4702502,10.565037,0.1430492462060703,1.6182466
0.09829712,0.011169465,0.011169464,0.08914403,0.050720215,-0.047576904,1,0.008914401,0.4828761,10.493359,0.10595547124600639,1.8074708
0.11517334,0.011255175,0.011255174,0.089417756,0.05432129,-0.06085205,1,0.008941775,0.5436006,10.718585,0.17484056759185304,1.6421795
0.081726074,0.010249185,0.010249185,0.08221543,0.039794922,-0.041931152,1,0.008221544,0.44577566,10.701815,0.14432064946086262,1.3066311
0.09875488,0.011196304,0.011196303,0.0892967,0.04727173,-0.051483154,0,0.008929666,0.5053377,10.448951,0.10303514376996806,1.9295464
0.099823,0.011022084,0.011022085,0.08805512,0.051361084,-0.048461914,0,0.008805513,0.63126844,10.855476,0.20816849291134185,1.4313606
0.093322754,0.011238611,0.01123861,0.08944714,0.04562378,-0.047698975,1,0.008944715,0.50008184,10.50881,0.11119708466453675,1.8340138
0.11376953,0.012109481,0.012109481,0.095288865,0.055541992,-0.05822754,2,0.009528888,0.5051348,10.673231,0.13927871655351437,1.5725117
0.10903931,0.012114918,0.012114916,0.0953832,0.052856445,-0.05618286,3,0.009538322,0.3868385,10.514533,0.13343026158146964,1.5480932
0.10958862,0.011120152,0.011120152,0.08831696,0.056732178,-0.052856445,0,0.008831697,1.0746899,10.976406,0.294157473043131,1.9516522
0.12484741,0.010275578,0.010275578,0.081752956,0.053771973,-0.07107544,0,0.008175296,0.9812778,10.943663,0.2694345297523962,1.7241292
0.09750366,0.010238613,0.010238613,0.0815627,0.04824829,-0.04925537,0,0.008156273,0.49132273,10.590732,0.14802721894968052,1.5201799
0.07992554,0.010263251,0.010263249,0.08280454,0.04248047,-0.03744507,1,0.008280452,0.44283715,10.69497,0.13538026657348243,1.3251963
0.109558105,0.012028392,0.012028392,0.09496414,0.05303955,-0.056518555,1,0.009496417,0.30923194,10.196983,0.09163463458466453,1.7670959
0.111083984,0.01111031,0.01111031,0.08853454,0.059906006,-0.05117798,0,0.008853453,0.478738,10.444898,0.09983557557907348,1.8461834
0.08389282,0.010234495,0.010234489,0.08154998,0.040893555,-0.042999268,0,0.008154999,0.53424394,10.531861,0.11640125798722045,1.7684519
0.102264404,0.011148023,0.011148023,0.08874043,0.054229736,-0.048034668,1,0.008874042,0.5554387,10.739784,0.17922417881389777,1.6016494
0.10147095,0.0111050615,0.011105059,0.08842167,0.05368042,-0.047790527,1,0.008842172,0.45136032,10.368689,0.0938716803115016,1.9135327
0.10494995,0.011048153,0.011048154,0.08789291,0.05847168,-0.04647827,1,0.008789295,0.47607213,10.601412,0.14838601986821087,1.5549508
0.09146118,0.011061261,0.011061261,0.08830361,0.044677734,-0.046783447,1,0.008830364,0.34028348,10.13624,0.08336661341853036,1.8987972
0.11343384,0.010938451,0.01093845,0.08305568,0.054107666,-0.059326172,0,0.008305566,0.9641585,10.936258,0.2535880091853035,1.7892575
0.09439087,0.011188411,0.011188411,0.089361936,0.04663086,-0.04776001,0,0.008936197,0.48231912,10.5661545,0.1487292207468051,1.62815
0.100250244,0.011171504,0.011171503,0.08914873,0.05117798,-0.049072266,1,0.008914874,0.6357575,10.877689,0.21236334365015974,1.3871179
0.08520508,0.011274152,0.011274152,0.09029186,0.038635254,-0.046569824,2,0.009029197,0.22468199,9.947898,0.04856292432108626,1.8521333
0.104522705,0.011881282,0.011881281,0.09351216,0.05026245,-0.054260254,0,0.009351218,0.4558671,10.5918865,0.15046238518370608,1.5412464
0.11462402,0.011893354,0.011893354,0.093895376,0.055999756,-0.058624268,0,0.009389539,0.3876649,10.338096,0.08743198382587859,1.8077475
0.12097168,0.010252235,0.010252235,0.076139934,0.058410645,-0.062561035,0,0.0076139946,1.1046886,10.975188,0.23995201427715654,1.8319215
0.13418579,0.01019479,0.01019479,0.07771347,0.06625366,-0.06793213,1,0.0077713486,0.4466874,10.305209,0.09114323332667731,1.9057008
0.10708618,0.011121084,0.011121084,0.08874196,0.055236816,-0.051849365,0,0.008874195,0.581411,10.649053,0.13663138977635783,1.719757
0.10244751,0.011157623,0.011157623,0.08873689,0.048797607,-0.053649902,0,0.00887369,0.49057287,10.585097,0.15059966553514376,1.5992106
0.10848999,0.011091608,0.011091607,0.08810422,0.054351807,-0.054138184,0,0.0088104205,0.6919507,10.737048,0.17073931709265175,1.8283979
0.10726929,0.01126078,0.01126078,0.08951448,0.05126953,-0.055999756,0,0.00895145,0.5770657,10.750906,0.18945000499201278,1.6121066
0.087402344,0.011118213,0.011118213,0.09011731,0.04119873,-0.046203613,1,0.009011734,0.32959297,10.491643,0.1132656499600639,1.5595692
0.1222229,0.011401821,0.011401821,0.09071039,0.062927246,-0.059295654,2,0.009071039,0.60026366,10.757475,0.1457667731629393,1.6883132
0.11383057,0.011240435,0.011240434,0.089694716,0.063964844,-0.049865723,0,0.008969474,0.9646127,10.947231,0.2740427815495208,1.8665534
0.08560181,0.010130673,0.010130673,0.08090391,0.03942871,-0.046173096,0,0.008090392,0.5499287,10.54172,0.11897058456469649,1.7657889
0.11956787,0.012138107,0.012138106,0.0952465,0.061065674,-0.058502197,3,0.009524651,0.7805981,10.93063,0.24364454373003194,1.7842127
0.08441162,0.0101962015,0.0101962015,0.08139076,0.042541504,-0.041870117,1,0.008139077,0.45395324,10.468758,0.09929425419329073,1.6886666
0.09146118,0.010260595,0.010260595,0.08161993,0.04434204,-0.04711914,0,0.008161995,0.43933213,10.354254,0.09143339406948882,1.7972064
0.086883545,0.0101977205,0.0101977205,0.081732914,0.041381836,-0.04550171,1,0.008173291,0.47166482,10.495109,0.10293218350638977,1.7073905
0.0953064,0.011170068,0.011170068,0.08909046,0.04434204,-0.050964355,0,0.008909047,0.5608346,10.653561,0.1222216328873802,1.83266
0.09259033,0.011108747,0.011108746,0.08866052,0.047729492,-0.04486084,1,0.008866054,0.46877894,10.513941,0.1038822259384984,1.7134076
0.08389282,0.010267409,0.010267409,0.08210602,0.04043579,-0.04345703,1,0.008210602,0.49334428,10.4464445,0.10244858226837061,1.8219745
0.113220215,0.012067739,0.01206774,0.09488184,0.054107666,-0.05911255,0,0.009488187,0.38215953,10.250808,0.08158352885383387,1.9264214
0.11254883,0.012147045,0.012147044,0.09566058,0.05126953,-0.061279297,3,0.009566058,0.45607,10.4901905,0.10872759834265176,1.8130617
0.12182617,0.012138657,0.012138657,0.09447667,0.06472778,-0.05709839,1,0.009447667,0.76080054,10.872234,0.2329397963258786,1.9505309
0.0953064,0.011123279,0.011123279,0.08842748,0.04888916,-0.046417236,1,0.008842748,0.56194323,10.67484,0.13312138079073482,1.7632812
0.0947876,0.011145255,0.011145255,0.088917404,0.046051025,-0.048736572,1,0.008891739,0.4559762,10.438277,0.09663912739616613,1.8335736
0.0987854,0.011085929,0.011085929,0.08851751,0.044525146,-0.054260254,1,0.00885175,0.46289536,10.459879,0.10056409744408945,1.8219813
0.09933472,0.0111295525,0.0111295525,0.088817626,0.046325684,-0.053009033,0,0.0088817645,0.46965826,10.549119,0.14511937150559107,1.6338831
0.115234375,0.011214132,0.011214131,0.08915101,0.05810547,-0.057128906,0,0.008915101,0.8656063,10.901525,0.2111340605031949,1.7663084
0.09713745,0.011161138,0.011161137,0.08909871,0.046661377,-0.050476074,1,0.008909874,0.4837476,10.588299,0.1469414561701278,1.5927132
0.11053467,0.01211371,0.01211371,0.09566077,0.053894043,-0.056640625,2,0.00956608,0.54438376,10.827588,0.19791770666932906,1.3558154
0.099365234,0.0111767445,0.011176745,0.089302555,0.04449463,-0.054870605,1,0.008930256,0.45436504,10.532094,0.13794803314696485,1.6525593
0.086761475,0.010246329,0.01024633,0.081809096,0.044189453,-0.04257202,1,0.008180912,0.48740852,10.641184,0.161224852735623,1.4557977
0.11734009,0.012188804,0.012188803,0.09529432,0.053222656,-0.06411743,4,0.009529432,0.32632306,10.153562,0.06944825778753994,1.8852935
0.09875488,0.011179031,0.011179031,0.08913076,0.051330566,-0.047424316,0,0.0089130765,0.5142316,10.607506,0.15255435053913738,1.6123592
0.0942688,0.011145382,0.011145382,0.08903249,0.047302246,-0.046966553,2,0.008903249,0.46195534,10.408844,0.09614304612619809,1.9211692
0.11303711,0.012194617,0.012194617,0.09631633,0.058685303,-0.054351807,5,0.009631636,0.42679083,10.612799,0.1436030476238019,1.4827977
0.087677,0.010180937,0.010180938,0.08119506,0.043395996,-0.044281006,0,0.008119505,0.5112336,10.519451,0.12291739466853036,1.711797
0.09188843,0.010142135,0.010142134,0.081079945,0.041656494,-0.050231934,0,0.008107994,0.5291257,10.547863,0.11626709764376997,1.7184465
0.12020874,0.012169353,0.012169353,0.09619815,0.057250977,-0.06295776,3,0.009619816,0.4641825,10.735415,0.16721682807507987,1.358375
0.084198,0.01018172,0.010181721,0.08149935,0.041107178,-0.04309082,2,0.008149938,0.51718605,10.739207,0.16280513678115016,1.3197442
0.10534668,0.011224422,0.011224422,0.08956754,0.053131104,-0.052215576,1,0.008956755,0.503061,10.495428,0.1105808830870607,1.8459408
0.114990234,0.011018145,0.011018146,0.08627545,0.054779053,-0.06021118,0,0.008627546,0.5692171,10.646168,0.21903392072683706,1.8562962
0.10632324,0.012085231,0.012085231,0.09665582,0.0496521,-0.056671143,2,0.009665581,0.29066643,10.491527,0.09998065595047924,1.4297321
0.10266113,0.0112098325,0.0112098325,0.08930193,0.04849243,-0.0541687,1,0.008930196,0.5024698,10.503464,0.1132344498801917,1.8323795
0.11148071,0.011262586,0.011262585,0.08961589,0.050628662,-0.06085205,0,0.008961592,0.660048,10.761135,0.16076153154952078,1.7345638
0.10223389,0.011100532,0.011100531,0.08835492,0.0501709,-0.05206299,0,0.008835493,0.47531378,10.570536,0.14401488867811502,1.6018436
0.1003418,0.011181089,0.011181087,0.08929048,0.050445557,-0.04989624,0,0.008929049,0.46560588,10.538896,0.14368104782348243,1.6410817
0.103271484,0.0110732,0.011073199,0.088243805,0.050598145,-0.05267334,1,0.008824385,0.3362217,10.246443,0.07660243610223642,1.7738553
0.10751343,0.011194684,0.011194684,0.08983368,0.055114746,-0.05239868,1,0.008983369,0.45099917,10.771894,0.14681509584664537,1.4634824
